Tile Properties:
  GID: 107, Properties: {'id': 1, 'source': 'house1.png', 'trans': None, 'width': '85', 'height': '110', 'frames': []}
  GID: 108, Properties: {'id': 2, 'source': 'house2.png', 'trans': None, 'width': '74', 'height': '74', 'frames': []}
  GID: 109, Properties: {'id': 0, 'source': 'cafe.png', 'trans': None, 'width': '75', 'height': '84', 'frames': []}
  GID: 110, Properties: {'id': 3, 'source': 'store.png', 'trans': None, 'width': '86', 'height': '75', 'frames': []}
  GID: 111, Properties: {'id': 32, 'source': 'tree2.png', 'trans': None, 'width': '31', 'height': '33', 'frames': []}
  GID: 112, Properties: {'id': 0, 'source': 'bush2.png', 'trans': None, 'width': '16', 'height': '18', 'frames': []}
  GID: 113, Properties: {'id': 1, 'source': 'bush1.png', 'trans': None, 'width': '16', 'height': '18', 'frames': []}
  GID: 114, Properties: {'id': 29, 'source': 'tree3.png', 'trans': None, 'width': '31', 'height': '33', 'frames': []}
  GID: 115, Properties: {'id': 16, 'source': 'lilypad2.png', 'trans': None, 'width': '16', 'height': '17', 'frames': []}
  GID: 116, Properties: {'id': 15, 'source': 'lilypad1.png', 'trans': None, 'width': '16', 'height': '17', 'frames': []}
  GID: 117, Properties: {'id': 4, 'source': 'flower2.png', 'trans': None, 'width': '16', 'height': '15', 'frames': []}
  GID: 118, Properties: {'id': 27, 'source': 'stump2.png', 'trans': None, 'width': '16', 'height': '15', 'frames': []}
  GID: 119, Properties: {'id': 26, 'source': 'stump1.png', 'trans': None, 'width': '16', 'height': '15', 'frames': []}
  GID: 120, Properties: {'id': 30, 'source': 'tree1.png', 'trans': None, 'width': '17', 'height': '34', 'frames': []}
  GID: 121, Properties: {'id': 25, 'source': 'tile007.png', 'trans': None, 'width': '15', 'height': '16', 'frames': []}
  GID: 122, Properties: {'id': 17, 'source': 'rock1.png', 'trans': None, 'width': '16', 'height': '17', 'frames': []}
  GID: 123, Properties: {'id': 18, 'source': 'rock2.png', 'trans': None, 'width': '16', 'height': '17', 'frames': []}
  GID: 124, Properties: {'id': 2, 'source': 'fruit1.png', 'trans': None, 'width': '16', 'height': '15', 'frames': []}
  GID: 125, Properties: {'id': 3, 'source': 'flower1.png', 'trans': None, 'width': '15', 'height': '15', 'frames': []}
  GID: 126, Properties: {'id': 5, 'source': 'flower3.png', 'trans': None, 'width': '16', 'height': '15', 'frames': []}
  GID: 127, Properties: {'id': 6, 'source': 'flower4.png', 'trans': None, 'width': '15', 'height': '15', 'frames': []}
  GID: 128, Properties: {'id': 7, 'source': 'flower5.png', 'trans': None, 'width': '16', 'height': '15', 'frames': []}
  GID: 129, Properties: {'id': 8, 'source': 'flower6.png', 'trans': None, 'width': '15', 'height': '31', 'frames': []}
  GID: 130, Properties: {'id': 9, 'source': 'fruit6.png', 'trans': None, 'width': '16', 'height': '13', 'frames': []}
  GID: 131, Properties: {'id': 10, 'source': 'fruit2.png', 'trans': None, 'width': '14', 'height': '15', 'frames': []}
  GID: 132, Properties: {'id': 11, 'source': 'fruit3.png', 'trans': None, 'width': '16', 'height': '15', 'frames': []}
  GID: 133, Properties: {'id': 12, 'source': 'fruit4.png', 'trans': None, 'width': '16', 'height': '15', 'frames': []}
  GID: 134, Properties: {'id': 13, 'source': 'fruit5.png', 'trans': None, 'width': '12', 'height': '13', 'frames': []}
  GID: 135, Properties: {'id': 14, 'source': 'log1.png', 'trans': None, 'width': '16', 'height': '15', 'frames': []}
  GID: 136, Properties: {'id': 19, 'source': 'mushroom1.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 137, Properties: {'id': 20, 'source': 'mushroom2.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 138, Properties: {'id': 21, 'source': 'mushroom3.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 139, Properties: {'id': 22, 'source': 'mushroom4.png', 'trans': None, 'width': '15', 'height': '16', 'frames': []}
  GID: 140, Properties: {'id': 23, 'source': 'sapling2.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 141, Properties: {'id': 24, 'source': 'sapling1.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 142, Properties: {'id': 28, 'source': 'tile006.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 143, Properties: {'id': 31, 'source': 'tree1cut.png', 'trans': None, 'width': '34', 'height': '14', 'frames': []}
  GID: 144, Properties: {'id': 33, 'source': 'tree2cut.png', 'trans': None, 'width': '36', 'height': '18', 'frames': []}
  GID: 145, Properties: {'id': 0, 'growth_stage': 0, 'max_stage': 5, 'next_stage_gid': 1, 'source': '../images/plants/wheat1.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 146, Properties: {'id': 1, 'growth_stage': 1, 'max_stage': 5, 'next_stage_gid': 2, 'source': '../images/plants/wheat2.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 147, Properties: {'id': 2, 'growth_stage': 2, 'max_stage': 5, 'next_stage_gid': 3, 'source': '../images/plants/wheat3.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 148, Properties: {'id': 3, 'growth_stage': 3, 'max_stage': 5, 'next_stage_gid': 4, 'source': '../images/plants/wheat4.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 149, Properties: {'id': 4, 'growth_stage': 4, 'max_stage': 5, 'next_stage_gid': 5, 'source': '../images/plants/wheat5.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 150, Properties: {'id': 5, 'growth_stage': 5, 'max_stage': 5, 'next_stage_gid': 0, 'source': '../images/plants/wheat6.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 151, Properties: {'id': 6, 'growth_stage': 0, 'max_stage': 5, 'next_stage_gid': 7, 'source': '../images/plants/tomato1.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 152, Properties: {'id': 7, 'growth_stage': 1, 'max_stage': 5, 'next_stage_gid': 8, 'source': '../images/plants/tomato2.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 153, Properties: {'id': 8, 'growth_stage': 2, 'max_stage': 5, 'next_stage_gid': 9, 'source': '../images/plants/tomato3.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 154, Properties: {'id': 9, 'growth_stage': 3, 'max_stage': 5, 'next_stage_gid': 10, 'source': '../images/plants/tomato4.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 155, Properties: {'id': 10, 'growth_stage': 4, 'max_stage': 5, 'next_stage_gid': 11, 'source': '../images/plants/tomato5.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 156, Properties: {'id': 11, 'growth_stage': 5, 'max_stage': 5, 'next_stage_gid': 0, 'source': '../images/plants/tomato6.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}

Layer Data:
Layer: GID_setter
  Tile at (0, 0) - GID: 1
  Tile at (49, 32) - GID: 3
  Tile at (0, 33) - GID: 4
  Tile at (1, 33) - GID: 5
  Tile at (2, 33) - GID: 6
  Tile at (3, 33) - GID: 7
  Tile at (4, 33) - GID: 8
  Tile at (5, 33) - GID: 5
  Tile at (6, 33) - GID: 3
  Tile at (7, 33) - GID: 5
  Tile at (8, 33) - GID: 7
  Tile at (9, 33) - GID: 8
  Tile at (10, 33) - GID: 5
  Tile at (11, 33) - GID: 4
  Tile at (12, 33) - GID: 7
  Tile at (13, 33) - GID: 6
  Tile at (14, 33) - GID: 4
  Tile at (15, 33) - GID: 8
  Tile at (16, 33) - GID: 3
  Tile at (17, 33) - GID: 7
  Tile at (18, 33) - GID: 5
  Tile at (19, 33) - GID: 7
  Tile at (20, 33) - GID: 3
  Tile at (21, 33) - GID: 7
  Tile at (22, 33) - GID: 6
  Tile at (23, 33) - GID: 7
  Tile at (24, 33) - GID: 7
  Tile at (25, 33) - GID: 8
  Tile at (26, 33) - GID: 7
  Tile at (27, 33) - GID: 4
  Tile at (28, 33) - GID: 3
  Tile at (29, 33) - GID: 5
  Tile at (30, 33) - GID: 6
  Tile at (31, 33) - GID: 3
  Tile at (32, 33) - GID: 4
  Tile at (33, 33) - GID: 8
  Tile at (34, 33) - GID: 7
  Tile at (35, 33) - GID: 3
  Tile at (36, 33) - GID: 8
  Tile at (37, 33) - GID: 5
  Tile at (38, 33) - GID: 7
  Tile at (39, 33) - GID: 3
  Tile at (40, 33) - GID: 8
  Tile at (41, 33) - GID: 7
  Tile at (42, 33) - GID: 5
  Tile at (43, 33) - GID: 6
  Tile at (44, 33) - GID: 3
  Tile at (45, 33) - GID: 7
  Tile at (46, 33) - GID: 4
  Tile at (47, 33) - GID: 3
  Tile at (48, 33) - GID: 3
  Tile at (49, 33) - GID: 6
  Tile at (0, 34) - GID: 4
  Tile at (1, 34) - GID: 3
  Tile at (2, 34) - GID: 8
  Tile at (3, 34) - GID: 8
  Tile at (4, 34) - GID: 4
  Tile at (5, 34) - GID: 8
  Tile at (6, 34) - GID: 3
  Tile at (7, 34) - GID: 4
  Tile at (8, 34) - GID: 8
  Tile at (9, 34) - GID: 6
  Tile at (10, 34) - GID: 4
  Tile at (11, 34) - GID: 8
  Tile at (12, 34) - GID: 8
  Tile at (13, 34) - GID: 7
  Tile at (14, 34) - GID: 3
  Tile at (15, 34) - GID: 4
  Tile at (16, 34) - GID: 6
  Tile at (17, 34) - GID: 3
  Tile at (18, 34) - GID: 8
  Tile at (19, 34) - GID: 6
  Tile at (20, 34) - GID: 3
  Tile at (21, 34) - GID: 7
  Tile at (22, 34) - GID: 7
  Tile at (23, 34) - GID: 7
  Tile at (24, 34) - GID: 8
  Tile at (25, 34) - GID: 3
  Tile at (26, 34) - GID: 6
  Tile at (27, 34) - GID: 6
  Tile at (28, 34) - GID: 7
  Tile at (29, 34) - GID: 7
  Tile at (30, 34) - GID: 6
  Tile at (31, 34) - GID: 5
  Tile at (32, 34) - GID: 8
  Tile at (33, 34) - GID: 6
  Tile at (34, 34) - GID: 5
  Tile at (35, 34) - GID: 8
  Tile at (36, 34) - GID: 4
  Tile at (37, 34) - GID: 3
  Tile at (38, 34) - GID: 4
  Tile at (39, 34) - GID: 8
  Tile at (40, 34) - GID: 4
  Tile at (41, 34) - GID: 7
  Tile at (42, 34) - GID: 7
  Tile at (43, 34) - GID: 4
  Tile at (44, 34) - GID: 3
  Tile at (45, 34) - GID: 3
  Tile at (46, 34) - GID: 7
  Tile at (47, 34) - GID: 5
  Tile at (48, 34) - GID: 8
  Tile at (49, 34) - GID: 5
  Tile at (0, 35) - GID: 5
  Tile at (1, 35) - GID: 3
  Tile at (2, 35) - GID: 6
  Tile at (3, 35) - GID: 8
  Tile at (4, 35) - GID: 3
  Tile at (5, 35) - GID: 7
  Tile at (6, 35) - GID: 8
  Tile at (7, 35) - GID: 6
  Tile at (8, 35) - GID: 5
  Tile at (9, 35) - GID: 3
  Tile at (10, 35) - GID: 4
  Tile at (11, 35) - GID: 4
  Tile at (12, 35) - GID: 4
  Tile at (13, 35) - GID: 8
  Tile at (14, 35) - GID: 3
  Tile at (15, 35) - GID: 7
  Tile at (16, 35) - GID: 5
  Tile at (17, 35) - GID: 5
  Tile at (18, 35) - GID: 4
  Tile at (19, 35) - GID: 6
  Tile at (20, 35) - GID: 4
  Tile at (21, 35) - GID: 8
  Tile at (22, 35) - GID: 4
  Tile at (23, 35) - GID: 6
  Tile at (24, 35) - GID: 5
  Tile at (25, 35) - GID: 6
  Tile at (26, 35) - GID: 6
  Tile at (27, 35) - GID: 8
  Tile at (28, 35) - GID: 7
  Tile at (29, 35) - GID: 8
  Tile at (30, 35) - GID: 7
  Tile at (31, 35) - GID: 3
  Tile at (32, 35) - GID: 5
  Tile at (33, 35) - GID: 8
  Tile at (34, 35) - GID: 6
  Tile at (35, 35) - GID: 4
  Tile at (36, 35) - GID: 6
  Tile at (37, 35) - GID: 4
  Tile at (38, 35) - GID: 8
  Tile at (39, 35) - GID: 6
  Tile at (40, 35) - GID: 7
  Tile at (41, 35) - GID: 7
  Tile at (42, 35) - GID: 7
  Tile at (43, 35) - GID: 5
  Tile at (44, 35) - GID: 4
  Tile at (45, 35) - GID: 4
  Tile at (46, 35) - GID: 4
  Tile at (47, 35) - GID: 3
  Tile at (48, 35) - GID: 4
  Tile at (49, 35) - GID: 4
  Tile at (0, 36) - GID: 6
  Tile at (1, 36) - GID: 7
  Tile at (2, 36) - GID: 3
  Tile at (3, 36) - GID: 3
  Tile at (4, 36) - GID: 4
  Tile at (5, 36) - GID: 7
  Tile at (6, 36) - GID: 6
  Tile at (7, 36) - GID: 4
  Tile at (8, 36) - GID: 8
  Tile at (9, 36) - GID: 5
  Tile at (10, 36) - GID: 6
  Tile at (11, 36) - GID: 5
  Tile at (12, 36) - GID: 6
  Tile at (13, 36) - GID: 6
  Tile at (14, 36) - GID: 3
  Tile at (15, 36) - GID: 5
  Tile at (16, 36) - GID: 6
  Tile at (17, 36) - GID: 7
  Tile at (18, 36) - GID: 6
  Tile at (19, 36) - GID: 3
  Tile at (20, 36) - GID: 3
  Tile at (21, 36) - GID: 3
  Tile at (22, 36) - GID: 3
  Tile at (23, 36) - GID: 3
  Tile at (24, 36) - GID: 7
  Tile at (25, 36) - GID: 3
  Tile at (26, 36) - GID: 6
  Tile at (27, 36) - GID: 4
  Tile at (28, 36) - GID: 5
  Tile at (29, 36) - GID: 6
  Tile at (30, 36) - GID: 4
  Tile at (31, 36) - GID: 6
  Tile at (32, 36) - GID: 7
  Tile at (33, 36) - GID: 7
  Tile at (34, 36) - GID: 8
  Tile at (35, 36) - GID: 7
  Tile at (36, 36) - GID: 8
  Tile at (37, 36) - GID: 8
  Tile at (38, 36) - GID: 7
  Tile at (39, 36) - GID: 7
  Tile at (40, 36) - GID: 6
  Tile at (41, 36) - GID: 4
  Tile at (42, 36) - GID: 5
  Tile at (43, 36) - GID: 8
  Tile at (44, 36) - GID: 8
  Tile at (45, 36) - GID: 7
  Tile at (46, 36) - GID: 7
  Tile at (47, 36) - GID: 5
  Tile at (48, 36) - GID: 3
  Tile at (49, 36) - GID: 6
  Tile at (0, 37) - GID: 6
  Tile at (1, 37) - GID: 6
  Tile at (2, 37) - GID: 3
  Tile at (3, 37) - GID: 6
  Tile at (4, 37) - GID: 7
  Tile at (5, 37) - GID: 4
  Tile at (6, 37) - GID: 5
  Tile at (7, 37) - GID: 4
  Tile at (8, 37) - GID: 8
  Tile at (9, 37) - GID: 3
  Tile at (10, 37) - GID: 8
  Tile at (11, 37) - GID: 7
  Tile at (12, 37) - GID: 7
  Tile at (13, 37) - GID: 6
  Tile at (14, 37) - GID: 6
  Tile at (15, 37) - GID: 4
  Tile at (16, 37) - GID: 3
  Tile at (17, 37) - GID: 6
  Tile at (18, 37) - GID: 3
  Tile at (19, 37) - GID: 5
  Tile at (20, 37) - GID: 8
  Tile at (21, 37) - GID: 6
  Tile at (22, 37) - GID: 3
  Tile at (23, 37) - GID: 8
  Tile at (24, 37) - GID: 6
  Tile at (25, 37) - GID: 8
  Tile at (26, 37) - GID: 8
  Tile at (27, 37) - GID: 6
  Tile at (28, 37) - GID: 3
  Tile at (29, 37) - GID: 8
  Tile at (30, 37) - GID: 7
  Tile at (31, 37) - GID: 5
  Tile at (32, 37) - GID: 7
  Tile at (33, 37) - GID: 4
  Tile at (34, 37) - GID: 3
  Tile at (35, 37) - GID: 4
  Tile at (36, 37) - GID: 8
  Tile at (37, 37) - GID: 6
  Tile at (38, 37) - GID: 8
  Tile at (39, 37) - GID: 7
  Tile at (40, 37) - GID: 4
  Tile at (41, 37) - GID: 5
  Tile at (42, 37) - GID: 8
  Tile at (43, 37) - GID: 3
  Tile at (44, 37) - GID: 8
  Tile at (45, 37) - GID: 6
  Tile at (46, 37) - GID: 6
  Tile at (47, 37) - GID: 3
  Tile at (48, 37) - GID: 8
  Tile at (49, 37) - GID: 7
  Tile at (0, 38) - GID: 5
  Tile at (1, 38) - GID: 8
  Tile at (2, 38) - GID: 3
  Tile at (3, 38) - GID: 3
  Tile at (4, 38) - GID: 3
  Tile at (5, 38) - GID: 6
  Tile at (6, 38) - GID: 7
  Tile at (7, 38) - GID: 3
  Tile at (8, 38) - GID: 6
  Tile at (9, 38) - GID: 4
  Tile at (10, 38) - GID: 6
  Tile at (11, 38) - GID: 4
  Tile at (12, 38) - GID: 8
  Tile at (13, 38) - GID: 3
  Tile at (14, 38) - GID: 3
  Tile at (15, 38) - GID: 7
  Tile at (16, 38) - GID: 3
  Tile at (17, 38) - GID: 3
  Tile at (18, 38) - GID: 5
  Tile at (19, 38) - GID: 4
  Tile at (20, 38) - GID: 4
  Tile at (21, 38) - GID: 3
  Tile at (22, 38) - GID: 4
  Tile at (23, 38) - GID: 4
  Tile at (24, 38) - GID: 5
  Tile at (25, 38) - GID: 7
  Tile at (26, 38) - GID: 8
  Tile at (27, 38) - GID: 7
  Tile at (28, 38) - GID: 7
  Tile at (29, 38) - GID: 5
  Tile at (30, 38) - GID: 3
  Tile at (31, 38) - GID: 7
  Tile at (32, 38) - GID: 7
  Tile at (33, 38) - GID: 7
  Tile at (34, 38) - GID: 6
  Tile at (35, 38) - GID: 8
  Tile at (36, 38) - GID: 7
  Tile at (37, 38) - GID: 6
  Tile at (38, 38) - GID: 3
  Tile at (39, 38) - GID: 4
  Tile at (40, 38) - GID: 4
  Tile at (41, 38) - GID: 8
  Tile at (42, 38) - GID: 3
  Tile at (43, 38) - GID: 8
  Tile at (44, 38) - GID: 7
  Tile at (45, 38) - GID: 5
  Tile at (46, 38) - GID: 7
  Tile at (47, 38) - GID: 3
  Tile at (48, 38) - GID: 6
  Tile at (49, 38) - GID: 7
  Tile at (0, 39) - GID: 8
  Tile at (1, 39) - GID: 6
  Tile at (2, 39) - GID: 3
  Tile at (3, 39) - GID: 6
  Tile at (4, 39) - GID: 4
  Tile at (5, 39) - GID: 5
  Tile at (6, 39) - GID: 6
  Tile at (7, 39) - GID: 5
  Tile at (8, 39) - GID: 8
  Tile at (9, 39) - GID: 7
  Tile at (10, 39) - GID: 8
  Tile at (11, 39) - GID: 7
  Tile at (12, 39) - GID: 6
  Tile at (13, 39) - GID: 4
  Tile at (14, 39) - GID: 7
  Tile at (15, 39) - GID: 4
  Tile at (16, 39) - GID: 4
  Tile at (17, 39) - GID: 3
  Tile at (18, 39) - GID: 3
  Tile at (19, 39) - GID: 7
  Tile at (20, 39) - GID: 8
  Tile at (21, 39) - GID: 6
  Tile at (22, 39) - GID: 6
  Tile at (23, 39) - GID: 8
  Tile at (24, 39) - GID: 6
  Tile at (25, 39) - GID: 4
  Tile at (26, 39) - GID: 7
  Tile at (27, 39) - GID: 7
  Tile at (28, 39) - GID: 7
  Tile at (29, 39) - GID: 4
  Tile at (30, 39) - GID: 4
  Tile at (31, 39) - GID: 6
  Tile at (32, 39) - GID: 6
  Tile at (33, 39) - GID: 4
  Tile at (34, 39) - GID: 3
  Tile at (35, 39) - GID: 8
  Tile at (36, 39) - GID: 5
  Tile at (37, 39) - GID: 7
  Tile at (38, 39) - GID: 4
  Tile at (39, 39) - GID: 4
  Tile at (40, 39) - GID: 6
  Tile at (41, 39) - GID: 5
  Tile at (42, 39) - GID: 7
  Tile at (43, 39) - GID: 6
  Tile at (44, 39) - GID: 5
  Tile at (45, 39) - GID: 8
  Tile at (46, 39) - GID: 4
  Tile at (47, 39) - GID: 5
  Tile at (48, 39) - GID: 6
  Tile at (49, 39) - GID: 3
  Tile at (0, 40) - GID: 8
  Tile at (1, 40) - GID: 3
  Tile at (2, 40) - GID: 8
  Tile at (3, 40) - GID: 6
  Tile at (4, 40) - GID: 4
  Tile at (5, 40) - GID: 5
  Tile at (6, 40) - GID: 5
  Tile at (7, 40) - GID: 3
  Tile at (8, 40) - GID: 7
  Tile at (9, 40) - GID: 4
  Tile at (10, 40) - GID: 8
  Tile at (11, 40) - GID: 4
  Tile at (12, 40) - GID: 5
  Tile at (13, 40) - GID: 3
  Tile at (14, 40) - GID: 7
  Tile at (15, 40) - GID: 8
  Tile at (16, 40) - GID: 6
  Tile at (17, 40) - GID: 4
  Tile at (18, 40) - GID: 4
  Tile at (19, 40) - GID: 7
  Tile at (20, 40) - GID: 6
  Tile at (21, 40) - GID: 4
  Tile at (22, 40) - GID: 7
  Tile at (23, 40) - GID: 7
  Tile at (24, 40) - GID: 4
  Tile at (25, 40) - GID: 3
  Tile at (26, 40) - GID: 7
  Tile at (27, 40) - GID: 7
  Tile at (28, 40) - GID: 6
  Tile at (29, 40) - GID: 3
  Tile at (30, 40) - GID: 8
  Tile at (31, 40) - GID: 3
  Tile at (32, 40) - GID: 3
  Tile at (33, 40) - GID: 5
  Tile at (34, 40) - GID: 3
  Tile at (35, 40) - GID: 5
  Tile at (36, 40) - GID: 6
  Tile at (37, 40) - GID: 6
  Tile at (38, 40) - GID: 4
  Tile at (39, 40) - GID: 6
  Tile at (40, 40) - GID: 4
  Tile at (41, 40) - GID: 3
  Tile at (42, 40) - GID: 4
  Tile at (43, 40) - GID: 6
  Tile at (44, 40) - GID: 3
  Tile at (45, 40) - GID: 8
  Tile at (46, 40) - GID: 7
  Tile at (47, 40) - GID: 7
  Tile at (48, 40) - GID: 4
  Tile at (49, 40) - GID: 7
  Tile at (0, 41) - GID: 5
  Tile at (1, 41) - GID: 4
  Tile at (2, 41) - GID: 7
  Tile at (3, 41) - GID: 7
  Tile at (4, 41) - GID: 5
  Tile at (5, 41) - GID: 6
  Tile at (6, 41) - GID: 3
  Tile at (7, 41) - GID: 4
  Tile at (8, 41) - GID: 7
  Tile at (9, 41) - GID: 7
  Tile at (10, 41) - GID: 8
  Tile at (11, 41) - GID: 3
  Tile at (12, 41) - GID: 6
  Tile at (13, 41) - GID: 6
  Tile at (14, 41) - GID: 6
  Tile at (15, 41) - GID: 3
  Tile at (16, 41) - GID: 5
  Tile at (17, 41) - GID: 5
  Tile at (18, 41) - GID: 8
  Tile at (19, 41) - GID: 3
  Tile at (20, 41) - GID: 5
  Tile at (21, 41) - GID: 5
  Tile at (22, 41) - GID: 4
  Tile at (23, 41) - GID: 3
  Tile at (24, 41) - GID: 4
  Tile at (25, 41) - GID: 3
  Tile at (26, 41) - GID: 6
  Tile at (27, 41) - GID: 7
  Tile at (28, 41) - GID: 8
  Tile at (29, 41) - GID: 5
  Tile at (30, 41) - GID: 7
  Tile at (31, 41) - GID: 7
  Tile at (32, 41) - GID: 3
  Tile at (33, 41) - GID: 6
  Tile at (34, 41) - GID: 4
  Tile at (35, 41) - GID: 3
  Tile at (36, 41) - GID: 3
  Tile at (37, 41) - GID: 7
  Tile at (38, 41) - GID: 8
  Tile at (39, 41) - GID: 8
  Tile at (40, 41) - GID: 6
  Tile at (41, 41) - GID: 4
  Tile at (42, 41) - GID: 4
  Tile at (43, 41) - GID: 4
  Tile at (44, 41) - GID: 8
  Tile at (45, 41) - GID: 4
  Tile at (46, 41) - GID: 7
  Tile at (47, 41) - GID: 3
  Tile at (48, 41) - GID: 3
  Tile at (49, 41) - GID: 3
  Tile at (0, 42) - GID: 8
  Tile at (1, 42) - GID: 5
  Tile at (2, 42) - GID: 3
  Tile at (3, 42) - GID: 8
  Tile at (4, 42) - GID: 8
  Tile at (5, 42) - GID: 8
  Tile at (6, 42) - GID: 4
  Tile at (7, 42) - GID: 8
  Tile at (8, 42) - GID: 7
  Tile at (9, 42) - GID: 7
  Tile at (10, 42) - GID: 4
  Tile at (11, 42) - GID: 5
  Tile at (12, 42) - GID: 7
  Tile at (13, 42) - GID: 3
  Tile at (14, 42) - GID: 7
  Tile at (15, 42) - GID: 5
  Tile at (16, 42) - GID: 3
  Tile at (17, 42) - GID: 5
  Tile at (18, 42) - GID: 3
  Tile at (19, 42) - GID: 3
  Tile at (20, 42) - GID: 8
  Tile at (21, 42) - GID: 5
  Tile at (22, 42) - GID: 5
  Tile at (23, 42) - GID: 8
  Tile at (24, 42) - GID: 6
  Tile at (25, 42) - GID: 7
  Tile at (26, 42) - GID: 4
  Tile at (27, 42) - GID: 6
  Tile at (28, 42) - GID: 4
  Tile at (29, 42) - GID: 7
  Tile at (30, 42) - GID: 4
  Tile at (31, 42) - GID: 8
  Tile at (32, 42) - GID: 6
  Tile at (33, 42) - GID: 8
  Tile at (34, 42) - GID: 5
  Tile at (35, 42) - GID: 6
  Tile at (36, 42) - GID: 8
  Tile at (37, 42) - GID: 3
  Tile at (38, 42) - GID: 5
  Tile at (39, 42) - GID: 5
  Tile at (40, 42) - GID: 4
  Tile at (41, 42) - GID: 6
  Tile at (42, 42) - GID: 5
  Tile at (43, 42) - GID: 8
  Tile at (44, 42) - GID: 8
  Tile at (45, 42) - GID: 6
  Tile at (46, 42) - GID: 7
  Tile at (47, 42) - GID: 4
  Tile at (48, 42) - GID: 6
  Tile at (49, 42) - GID: 4
  Tile at (0, 43) - GID: 7
  Tile at (1, 43) - GID: 4
  Tile at (2, 43) - GID: 8
  Tile at (3, 43) - GID: 7
  Tile at (4, 43) - GID: 7
  Tile at (5, 43) - GID: 6
  Tile at (6, 43) - GID: 6
  Tile at (7, 43) - GID: 6
  Tile at (8, 43) - GID: 5
  Tile at (9, 43) - GID: 4
  Tile at (10, 43) - GID: 3
  Tile at (11, 43) - GID: 8
  Tile at (12, 43) - GID: 6
  Tile at (13, 43) - GID: 5
  Tile at (14, 43) - GID: 4
  Tile at (15, 43) - GID: 4
  Tile at (16, 43) - GID: 5
  Tile at (17, 43) - GID: 3
  Tile at (18, 43) - GID: 7
  Tile at (19, 43) - GID: 7
  Tile at (20, 43) - GID: 5
  Tile at (21, 43) - GID: 5
  Tile at (22, 43) - GID: 8
  Tile at (23, 43) - GID: 5
  Tile at (24, 43) - GID: 6
  Tile at (25, 43) - GID: 7
  Tile at (26, 43) - GID: 8
  Tile at (27, 43) - GID: 4
  Tile at (28, 43) - GID: 6
  Tile at (29, 43) - GID: 3
  Tile at (30, 43) - GID: 5
  Tile at (31, 43) - GID: 8
  Tile at (32, 43) - GID: 4
  Tile at (33, 43) - GID: 7
  Tile at (34, 43) - GID: 8
  Tile at (35, 43) - GID: 6
  Tile at (36, 43) - GID: 8
  Tile at (37, 43) - GID: 3
  Tile at (38, 43) - GID: 8
  Tile at (39, 43) - GID: 5
  Tile at (40, 43) - GID: 8
  Tile at (41, 43) - GID: 4
  Tile at (42, 43) - GID: 7
  Tile at (43, 43) - GID: 8
  Tile at (44, 43) - GID: 7
  Tile at (45, 43) - GID: 5
  Tile at (46, 43) - GID: 6
  Tile at (47, 43) - GID: 7
  Tile at (48, 43) - GID: 4
  Tile at (49, 43) - GID: 4
  Tile at (0, 44) - GID: 7
  Tile at (1, 44) - GID: 7
  Tile at (2, 44) - GID: 6
  Tile at (3, 44) - GID: 6
  Tile at (4, 44) - GID: 4
  Tile at (5, 44) - GID: 5
  Tile at (6, 44) - GID: 8
  Tile at (7, 44) - GID: 5
  Tile at (8, 44) - GID: 4
  Tile at (9, 44) - GID: 6
  Tile at (10, 44) - GID: 6
  Tile at (11, 44) - GID: 5
  Tile at (12, 44) - GID: 7
  Tile at (13, 44) - GID: 6
  Tile at (14, 44) - GID: 8
  Tile at (15, 44) - GID: 6
  Tile at (16, 44) - GID: 4
  Tile at (17, 44) - GID: 6
  Tile at (18, 44) - GID: 5
  Tile at (19, 44) - GID: 6
  Tile at (20, 44) - GID: 7
  Tile at (21, 44) - GID: 3
  Tile at (22, 44) - GID: 5
  Tile at (23, 44) - GID: 8
  Tile at (24, 44) - GID: 6
  Tile at (25, 44) - GID: 4
  Tile at (26, 44) - GID: 7
  Tile at (27, 44) - GID: 5
  Tile at (28, 44) - GID: 4
  Tile at (29, 44) - GID: 6
  Tile at (30, 44) - GID: 6
  Tile at (31, 44) - GID: 7
